CHROM	GeneStart	GeneEnd	GeneName
9	136658856	136672286	EGFL7
9	136673143	136687357	AGPAT2
9	136791325	136792832	TMEM141
9	136807922	136840522	RABL6
9	136848816	136850847	PHPT1
9	136862114	136866258	EDF1
9	136886513	136925901	TRAF2
9	136940433	136944754	FBXW5
9	136945246	136946781	C8G
9	136977504	136981742	PTGDS
9	137007234	137028872	ABCA2
9	137039457	137045989	NPDC1
9	137048099	137053997	ENTPD2
9	137077501	137082729	UAP1L1
9	137086927	137108591	MAN1B1
9	137110540	137114713	DPP7
9	137139157	137167842	GRIN1
9	137174784	137188532	ANAPC2
9	137188602	137189914	SSNA1
9	137191617	137200711	TPRN
9	137205667	137216416	NDOR1
9	137241259	137243556	TUBB4B
9	137255300	137272928	NELFB
9	137306894	137423262	EXD3
9	137423395	137434360	NOXA1
9	137447571	137459102	NSMF
9	137459952	137550197	PNPLA7
9	137551857	137552495	MRPL41
9	137605644	137615138	ARRDC1
9	137618992	137834953	EHMT1
9	137877789	138121999	CACNA1B
10	46888	49238	TUBB8
10	134465	252470	ZMYND11
10	274190	689578	DIP2C
10	806914	931705	LARP4B
10	988409	1017227	GTPBP4
10	1040024	1049003	IDI1
10	1056836	1129344	WDR37
10	3067520	3136579	PFKP
10	3137727	3172779	PITRM1
10	4963262	4977742	AKR1C1
10	4987776	5018033	AKR1C2
10	5048766	5107503	AKR1C3
10	5196835	5218760	AKR1C4
10	5393098	5404792	TUBAL3
10	5524889	5525535	CALML3
10	5684838	5763032	FAM208B
10	5765223	5813258	GDI2
10	5861726	5889354	ANKRD16
10	6088986	6115556	RBM17
10	6144880	6232942	PFKFB3
10	6427143	6580301	PRKCQ
10	7559270	7666892	ITIH5
10	7703273	7749334	ITIH2
10	7750962	7787933	KIN
10	11005296	11336673	CELF2
10	11460510	11611789	USP6NL
10	11742357	11763544	ECHDC3
10	11920022	12043170	UPF2
10	12068917	12120888	DHTKD1
10	12129641	12169327	SEC61A2
10	12167574	12196144	NUDT5
10	12195962	12250337	CDC123
10	12349543	12828887	CAMK1D
10	12896625	13099773	CCDC3
10	13100082	13136866	OPTN
10	13277796	13300042	PHYH
10	13317438	13348298	SEPHS1
10	13586939	13630340	PRPF18
10	13643706	14330867	FRMD4A
10	14518557	14774663	FAM107B
10	14838160	14871606	HSPA14
10	15075475	15088728	ACBD7
10	15097180	15104166	RPP38
10	15105772	15168612	NMT2
10	15211645	15371052	FAM171A1
10	16436943	16511256	PTER
10	16513743	16521065	C1QL3
10	16590618	16817454	RSU1
10	17228259	17237271	VIM
10	17320677	17454255	ST8SIA6
10	17644125	17714780	STAM
10	17809343	17910465	MRC1
10	17951839	18042833	SLC39A12
10	18140677	18539724	CACNB2
10	18545207	18651203	NSUN6
10	18659384	18675216	ARL5B
10	19816443	20279819	PLXDC2
10	20779974	21173833	NEBL
10	21756548	22003434	DNAJC1
10	22316383	22319998	COMMD3
10	22321210	22329542	BMI1
10	22534837	22714326	PIP4K2A
10	23095498	23120862	MSRB2
10	23694746	24546324	KIAA1217
10	24583609	24723668	ARHGAP21
10	24848607	24952575	PRTFDC1
10	25016579	25025455	THNSL1
10	25175361	25599274	GPR158
10	26216307	26304562	GAD2
10	26438337	26567488	APBB1IP
10	26746596	26860863	ABI1
10	27110111	27154210	YME1L1
10	27195214	27242139	ACBD5
10	27504174	27538091	RAB18
10	28050994	28282138	MPP7
10	28532588	28619606	WAC
10	29457348	29735801	SVIL
10	30309801	30349275	MTPAP
10	30844636	31031937	ZNF438
10	31805398	31928876	ARHGAP12
10	32009010	32055973	KIF5B
10	32900318	32958365	ITGB1
10	33177491	33334382	NRP1
10	34109560	34814995	PARD3
10	35008551	35090642	CUL2
10	35246981	35569170	CCNY
10	35638249	35641429	FZD8
10	37949867	37976525	ZNF25
10	42782506	42831096	BMS1
10	43077069	43128269	RET
10	43194533	43266919	RASGEF1A
10	43385617	43409248	HNRNPF
10	44370153	44385005	CXCL12
10	44959771	44993329	RASSF4
10	45825592	45853877	AGAP4
10	45972453	46003318	TIMM23
10	46005088	46030714	NCOA4
10	47300224	47312792	GDF10
10	48306639	48435029	MAPK8
10	48446025	48656265	ARHGAP22
10	48685473	48982575	WDFY4
10	49014245	49115485	VSTM4
10	49734641	49762379	OGDHL
10	49818275	49942027	PARG
10	50991151	52293900	PRKG1
10	51695486	51699549	CSTF2T
10	58269102	58287650	CISD1
10	58334979	58368765	UBE2D1
10	58385143	58395074	TFAM
10	59176588	59245591	PHYHIPL
10	59246129	59362903	FAM13C
10	59788748	59906424	CCDC6
10	60026298	60733319	ANK3
10	60869440	61001440	RHOBTB1
10	62374157	62670301	ZNF365
10	62804756	62805872	ADO
10	63133247	63154218	NRBF2
10	63167221	63465662	JMJD1C
10	63521363	63620869	REEP3
10	65912518	67696191	CTNNA3
10	66926034	67097796	LRRTM3
10	67796669	67838011	DNAJC12
10	67884669	67916593	SIRT1
10	67921899	68075346	HERC4
10	68282660	68332927	PBLD
10	68332011	68342054	HNRNPH3
10	68341107	68407189	RUFY2
10	68482333	68527375	SLC25A16
10	68721144	68791266	CCAR1
10	68827537	68895453	STOX1
10	68901278	68946630	DDX50
10	68956123	68982812	DDX21
10	69088072	69104120	SRGN
10	69124152	69171269	VPS26A
10	69180204	69209035	SUPV3L1
10	69220303	69266757	HKDC1
10	69270000	69401135	HK1
10	69451470	69506978	TSPAN15
10	70052601	70111683	H2AFY2
10	70112267	70132934	AIFM2
10	70150205	70170529	SAR1A
10	70202830	70233327	PPA1
10	70298970	70382650	LRRC20
10	70404105	70421747	EIF4EBP2
10	70478808	70566733	PALD1
10	70815948	70877335	SGPL1
10	70883508	70888533	PCBD1
10	71212535	71299277	UNC5B
10	71816298	71851221	PSAP
10	72059034	72089032	SPOCK2
10	72096032	72217134	ASCC1
10	72216000	72233116	ANAPC16
10	72332830	72354999	DNAJB12
10	72367326	72626191	MICU1
10	72692131	72885822	MCU
10	73007222	73096974	P4HA1
10	73134524	73168095	ECD
10	73241956	73247189	DNAJC9
10	73248843	73252482	MRPS16
10	73375431	73414083	ANXA7
10	73436428	73495889	PPP3CB
10	73497538	73575658	USP54
10	73744373	73771095	SEC24C
10	73772291	73775685	FUT11
10	73782050	73783187	CHCHD1
10	73785624	73801776	ZSWIM8
10	73801911	73811831	NDST2
10	73812501	73874461	CAMK2G
10	73998114	74118169	VCL
10	74120257	74151068	AP3M1
10	74151185	74708445	ADK
10	74826413	75031046	KAT6B
10	75111635	75176692	SAMD8
10	75210154	75230989	VDAC2
10	75233971	75235928	COMTD1
10	76869601	77637642	KCNMA1
10	77975149	78029407	POLR3A
10	78033760	78055010	RPS24
10	79069035	79312749	ZMIZ1
10	79347464	79353842	PPIF
10	79382327	79445440	ZCCHC24
10	80155124	80205677	ANXA11
10	80454282	80517976	TSPAN14
10	81875314	82985605	NRG3
10	84139429	84152348	GHITM
10	84245053	84258639	RGR
10	84328589	84514267	CCSER2
10	85599555	86366392	GRID1
10	86435256	86521784	WAPL
10	86668449	86732976	LDB3
10	86756639	86923719	BMPR1A
10	86935541	86957541	MMRN2
10	86958531	86962985	SNCG
10	86968431	86970582	ADIRF
10	87050202	87094769	GLUD1
10	87504466	87552478	MINPP1
10	87659719	87745970	PAPSS2
10	87753118	87818160	ATAD1
10	87863438	87965472	PTEN
10	88273864	88583190	RNLS
10	88880187	88923224	STAMBPL1
10	88935074	88991390	ACTA2
10	88990531	89014450	FAS
10	89213569	89252039	LIPA
10	89301949	89307375	IFIT2
10	89327819	89340128	IFIT3
10	89392546	89403712	IFIT1
10	89414568	89418648	IFIT5
10	89579497	89645302	PANK1
10	90871952	90908555	RPP30
10	91163012	91278316	PCGF5
10	91410285	91512384	HECTD2
10	91798394	91862999	TNKS2
10	91923979	92028933	BTAF1
10	92048640	92291118	CPEB3
10	92291163	92351207	MARCH5
10	92451684	92574019	IDE
10	92834713	93058355	EXOC6
10	93306429	93482194	MYOF
10	93591836	93601236	RBP4
10	93667883	93702572	FRA10AC1
10	93757809	93797803	LGI1
10	93958140	93961915	PIPSL
10	94333226	94362838	NOC3L
10	94402429	94533096	TBC1D12
10	95237568	95290915	PDLIM1
10	95311773	95561420	SORBS1
10	95605929	95656810	ALDH18A1
10	95663396	95693899	TCTN3
10	95711779	95866383	ENTPD1
10	96191699	96271398	BLNK
10	96343216	96358896	OPALIN
10	96518110	96586835	TM9SF3
10	96998038	97185674	SLIT1
10	97356701	97401231	RRP12
10	97426270	97432524	PGAM1
10	97435909	97445985	EXOSC1
10	97458324	97498794	MMS19
10	97498882	97570523	UBTD1
10	97584345	97611659	HOGA1
10	97614553	97634156	MORN4
10	97640686	97673742	PI4K2A
10	97713708	97718152	MARVELD1
10	97737121	97759300	ZFYVE27
10	97850238	97865700	GOLGA7B
10	97865000	98030472	CRTAC1
10	98383565	98415135	PYROXD2
10	98416198	98446947	HPS1
10	99329099	99391516	CNNM1
10	99396870	99430565	GOT1
10	99610518	99620335	SLC25A28
10	99708748	99732049	COX15
10	99732201	99755739	CUTC
10	99875577	100009919	DNMBP
10	100042308	100081625	CPN1
10	100150090	100186057	ERLIN1
10	100188367	100229532	CHUK
10	100232296	100267593	CWF19L1
10	100273278	100286659	BLOC1S2
10	100347015	100360933	SCD
10	100523729	100529923	NDUFB8
10	100535884	100548137	HIF1AN
10	100972529	100984893	SEMA4G
10	100977822	100987443	MRPL43
10	100997107	101007168	LZTS2
10	101031239	101039585	SFXN3
10	101354033	101557321	BTRC
10	101588332	101609471	DPCD
10	101781325	101783390	NPM3
10	101825974	101843568	KCNIP2
10	102065367	102067802	HPS6
10	102107566	102120110	LDB1
10	102152176	102162269	NOLC1
10	102245498	102382336	GBF1
10	102394110	102402376	NFKB2
10	102402617	102419934	PSD
10	102419814	102422993	FBXL15
10	102423245	102432666	CUEDC2
10	102479229	102502647	ACTR1A
10	102503962	102630155	SUFU
10	102644495	102657354	TRIM8
10	102673727	102714275	ARL3
10	102743970	102813331	WBP1L
10	102869453	102900700	AS3MT
10	102918318	103077180	CNNM2
10	103088017	103193306	NT5C2
10	103277163	103288669	INA
10	103367967	103388223	TAF5
10	103396655	103445549	PDCD11
10	103446786	103452405	CALHM2
10	103493978	103590372	NEURL1
10	103594027	103855266	SH3PXD2A
10	103967185	104025720	SLK
10	104254194	104267405	GSTO1
10	104641101	105263374	SORCS3
10	106573663	107164526	SORCS1
10	109864766	109923433	XPNPEP1
10	110005968	110133618	ADD3
10	110293040	110304949	SMNDC1
10	110567691	110604302	SMC3
10	110871795	110898088	PDCD4
10	110898730	110919366	BBIP1
10	110919543	111011818	SHOC2
10	111077032	111079394	ADRA2A
10	112149864	112183779	GPAM
10	112374158	112427358	ACSL5
10	112430290	112446959	ZDHHC6
10	112446998	112815383	VTI1A
10	113679162	113729540	CASP7
10	113854632	113908536	NHLRC2
10	114044047	114045566	ADRB1
10	114122215	114174605	CCDC186
10	114294824	114404455	AFAP1L2
10	114431110	114684353	ABLIM1
10	114821744	114899514	FAM160B1
10	114938193	114975379	TRUB1
10	115093365	115944779	ATRNL1
10	116056931	116273284	GFRA1
10	116671192	116742469	HSPA12A
10	116883377	117126586	SHTN1
10	117280489	117375227	PDZD8
10	118004916	118046163	RAB11FIP2
10	118680982	118754762	CACUL1
10	119035029	119080676	EIF3A
10	119104065	119136647	FAM45A
10	119140913	119165647	SFXN4
10	119167699	119178790	PRDX3
10	119207685	119455067	GRK5
10	119499827	119542638	RGS10
10	119573466	119596465	TIAL1
10	119651370	119677282	BAG3
10	119726047	119827780	INPP5F
10	119829404	119873628	MCMBP
10	119892573	119944658	SEC23IP
10	120851175	120908713	WDR11
10	121478330	121598458	FGFR2
10	121740421	121928431	ATE1
10	121989174	122254056	TACC2
10	122374578	122429938	PLEKHA1
10	122461525	122514359	HTRA1
10	123008913	123053765	ACADSB
10	123154244	123165056	BUB3
10	124007666	124093607	CHST15
10	124397303	124418976	OAT
10	124461772	124613360	LHPP
10	124942123	124984992	ZRANB1
10	124987849	125161055	CTBP2
10	125719515	125764143	EDRF1
10	125788578	125823268	UROS
10	125823535	125853243	BCCIP
10	125836340	125880824	DHX32
10	126905409	127451427	DOCK1
10	127907061	128082906	PTPRE
10	129467190	129766997	MGMT
10	130136375	130180382	GLRX3
10	131900644	131955963	PPP2R2D
10	131967683	131982001	BNIP3
10	132104809	132184809	JAKMIP3
10	132186910	132204930	DPYSL4
10	132207492	132307833	STK32C
10	132537849	132783480	INPP5A
10	133088004	133129511	ADGRA1
10	133160467	133224890	KNDC1
10	133278630	133312337	TUBGCP2
10	133325424	133336971	CALY
10	133362483	133373333	ECHS1
10	133379237	133391538	PAOX
10	133394117	133420165	MTG1
11	202924	207321	BET1L
11	207511	214350	RIC8A
11	215030	236328	SIRT3
11	236808	252600	PSMD13
11	319673	320813	IFITM3
11	706120	726981	EPS8L2
11	747432	764845	TALDO1
11	787110	790126	CEND1
11	790475	798269	SLC25A22
11	809936	812836	RPLP2
11	832952	838192	CD151
11	839721	842508	POLR2L
11	842824	866630	TSPAN4
11	867859	915058	CHID1
11	1274368	1309498	TOLLIP
11	1389899	1460989	BRSK2
11	1469448	1486556	MOB2
11	1752752	1763859	CTSD
11	1852970	1892263	LSP1
11	2376177	2396866	CD81
11	2400488	2403623	TSSC4
11	3087116	3165352	OSBPL5
11	3675010	3797792	NUP98
11	3826978	3840983	RHOG
11	3855703	4091798	STIM1
11	4094694	4138383	RRM1
11	4384897	4393696	TRIM21
11	4598672	4608259	TRIM68
11	5225466	5227021	HBB
11	5232829	5234433	HBD
11	5248272	5249804	HBG1
11	5253191	5254728	HBG2
11	5268350	5269890	HBE1
11	5663195	5685109	TRIM5
11	5689587	5709648	TRIM22
11	6211334	6234711	FAM160A2
11	6259674	6271543	CCKBR
11	6390414	6394607	SMPD1
11	6395124	6419472	APBB1
11	6431038	6440963	HPX
11	6448613	6474459	TRIM3
11	6474683	6481479	ARFIP2
11	6481447	6482221	TIMM10B
11	6599914	6603502	RRP8
11	6603708	6610611	ILK
11	6610817	6612189	TAF10
11	6612766	6619400	TPP1
11	6621324	6655849	DCHS1
11	6680385	6683296	MRPL17
11	7251950	7466800	SYT9
11	7485369	7510188	OLFML1
11	7513765	7653218	PPFIBP2
11	7665095	7674243	CYB5R2
11	7987320	7996022	EIF3F
11	8038633	8101619	TUB
11	8106050	8168989	RIC3
11	8391866	8594289	STK33
11	8682448	8685806	RPL27A
11	8693352	8910951	ST5
11	8947201	8965011	TMEM9B
11	8980576	9003935	NRIP3
11	9138826	9265069	DENND5A
11	9280655	9314441	TMEM41B
11	9384622	9445194	IPO7
11	9664077	9749970	SWAP70
11	9778667	10294069	SBF2
11	10450321	10505884	AMPD3
11	10511678	10541227	RNF141
11	10557866	10568532	LYVE1
11	10573091	10693602	MRVI1
11	10750987	10779105	CTR9
11	10797046	10809035	EIF4G2
11	11270874	11621593	GALNT18
11	11841423	11956175	USP47
11	11962996	12009370	DKK3
11	12377479	12527925	PARVA
11	13277727	13386756	ARNTL
11	13387996	13463297	BTBD10
11	13668659	13728774	FAR1
11	13962637	14265687	SPON1
11	14277920	14364393	RRAS2
11	14457503	14499869	COPB1
11	14504876	14643634	PSMA1
11	15966449	16476388	SOX6
11	16787660	17014401	PLEKHA7
11	17074392	17077641	RPS13
11	17086576	17169741	PIK3C2A
11	17276739	17331419	NUCB2
11	17385249	17389331	KCNJ11
11	17392885	17476776	ABCC8
11	17735948	17781734	KCNC1
11	17788050	18013010	SERGEF
11	18080343	18106041	SAAL1
11	18231355	18236837	SAA4
11	18238233	18248674	SAA2
11	18266261	18269855	SAA1
11	18278670	18322174	HPS5
11	18322269	18365869	GTF2H1
11	18394389	18407376	LDHA
11	18412306	18451127	LDHC
11	18455827	18478870	LDHAL6A
11	18480311	18526816	TSG101
11	18531403	18588654	UEVLD
11	18727928	18791842	PTPN5
11	19117145	19175960	ZDHHC13
11	19350724	20118258	NAV2
11	20363685	20383205	HTATIP2
11	20387530	20508413	PRMT3
11	20669551	21575022	NELL1
11	22193176	22279765	ANO5
11	22338121	22377740	SLC17A6
11	22666614	22812016	GAS2
11	22822052	22829748	SVIP
11	24496970	25078658	LUZP2
11	26332131	26660444	ANO3
11	27040962	27127453	BBOX1
11	27494418	27506752	LIN7C
11	27654895	27721414	BDNF
11	28108251	28330841	METTL15
11	30009741	30017030	KCNA4
11	30323099	30336795	ARL14EP
11	30384493	30586383	MPPED2
11	31369830	31430401	DNAJC24
11	31432399	31509628	IMMP1L
11	31509729	31783538	ELP4
11	32090931	32104472	RCN1
11	32583767	32602399	EIF3M
11	33039417	33072676	TCP11L1
11	33084584	33161325	CSTF3
11	33542331	33668154	KIAA1549L
11	33703010	33736479	CD59
11	33740944	33774497	FBXO3
11	34051683	34099367	CAPRIN1
11	34105564	34146192	NAT10
11	34150987	34357583	ABTB2
11	34438925	34471433	CAT
11	34882296	34916284	APIP
11	34916130	34995172	PDHX
11	35138870	35229333	CD44
11	35251205	35420063	SLC1A2
11	35662752	35806385	TRIM44
11	36272292	36289412	COMMD9
11	36483767	36510313	TRAF6
11	40114201	41459636	LRRC4C
11	43311955	43342510	API5
11	43358885	43493904	TTC17
11	43680593	43855248	HSD17B12
11	43880807	43920010	ALKBH3
11	43942556	43943273	C11orf96
11	44095549	44244287	EXT2
11	44565591	44619126	CD82
11	44932348	44951306	TP53I11
11	45240302	45286207	SYT13
11	45647689	45665656	CHST1
11	45847118	45883248	CRY2
11	45885496	45905721	MAPK8IP1
11	45909669	45917811	PEX16
11	45929319	46121434	PHF21A
11	46332905	46379947	DGKZ
11	46380784	46383494	MDK
11	46384792	46386557	CHRM4
11	46617276	46672332	ATG13
11	46677075	46700665	ARHGAP1
11	46719166	46739408	F2
11	46743534	46846308	CKAP5
11	46856717	46918379	LRP4
11	46936689	47164252	C11orf49
11	47164298	47176853	ARFGAP2
11	47177522	47186459	PACSIN3
11	47214942	47238849	DDB2
11	47239302	47248789	ACP2
11	47269376	47329150	MADD
11	47418769	47426279	PSMC3
11	47465937	47553240	CELF1
11	47565430	47571629	PTPMT1
11	47572197	47578951	KBTBD4
11	47579010	47584481	NDUFS3
11	47589664	47594409	C1QTNF4
11	47617306	47642465	MTCH2
11	47716517	47767288	FNBP4
11	47778118	47848420	NUP160
11	47980558	48167362	PTPRJ
11	49146635	49208409	FOLH1
11	57233578	57237004	APLNR
11	57299629	57324939	TNKS1BP1
11	57325985	57335877	SSRP1
11	57406954	57427580	SLC43A3
11	57460537	57476911	RTN4RL2
11	57528463	57530759	TIMM10
11	57551655	57568330	UBE2L6
11	57597554	57614581	SERPING1
11	57645087	57649944	YPEL4
11	57657744	57661436	CLP1
11	57668002	57700031	ZDHHC5
11	57712523	57740245	TMX2
11	57761762	57816308	CTNND1
11	58526871	58578046	LPXN
11	58579114	58617706	ZFP91
11	59574398	59615664	OSBP
11	59636716	59668895	PATL1
11	59755059	59800902	STX3
11	59806135	59810658	MRPL16
11	60841956	60850325	CCDC86
11	60850925	60855971	PTGDR2
11	60890548	60906382	PRPF19
11	60913899	60922165	TMEM109
11	60924441	60936907	TMEM132A
11	61130256	61161444	VPS37C
11	61299447	61332968	DDB1
11	61333182	61346503	TKFC
11	61402648	61429992	CPSF7
11	61430125	61446071	SDHAF2
11	61513716	61580820	SYT7
11	61680433	61744489	DAGLA
11	61752637	61786143	MYRF
11	61792637	61796504	FEN1
11	61799625	61816929	FADS1
11	61816203	61865689	FADS2
11	61873523	61891381	FADS3
11	61897296	61920192	RAB3IL1
11	61964285	61967425	FTH1
11	62337302	62392284	ASRGL1
11	62433542	62546860	AHNAK
11	62559601	62573842	EEF1G
11	62593203	62601450	MTA2
11	62602219	62612457	EML3
11	62615296	62621947	B3GAT3
11	62624826	62646599	GANAB
11	62646848	62653249	INTS5
11	62671654	62672114	UQCC3
11	62676498	62678923	UBXN1
11	62690262	62709619	BSCL2
11	62707594	62708806	GNG3
11	62712625	62727156	HNRNPUL2
11	62728480	62738382	TTC9C
11	62761539	62766507	POLR2G
11	62771303	62787296	TAF6L
11	62787402	62790047	TMEM179B
11	62790315	62791994	TMEM223
11	62792126	62805356	NXF1
11	62806860	62832091	STX5
11	62832905	62840156	WDR74
11	62856012	62888693	SLC3A2
11	62908679	62921540	CHRM1
11	62992824	63015845	SLC22A8
11	63574471	63614469	PLA2G16
11	63624082	63671974	ATL3
11	63681450	63758391	RTN3
11	63838928	63909237	MARK2
11	63911221	63916456	RCOR2
11	63974607	63976320	COX8A
11	63985853	63997546	OTUB1
11	63998558	64165994	MACROD1
11	64103890	64118292	FLRT1
11	64185272	64204126	STIP1
11	64206680	64223492	FERMT3
11	64223799	64226254	TRPT1
11	64240941	64244029	FKBP2
11	64244479	64246673	PPP1R14B
11	64251523	64267556	PLCB3
11	64269828	64284704	BAD
11	64291321	64299726	KCNK4
11	64305528	64315966	ESRRA
11	64316492	64317526	TRMT112
11	64318088	64321691	PRDX5
11	64340218	64357094	CCDC88B
11	64359153	64371480	RPS6KA4
11	64606174	64723188	NRXN2
11	64726911	64745456	RASGRP2
11	64746389	64759898	PYGM
11	64764604	64778392	SF1
11	64789101	64803149	MAP4K2
11	64803514	64811294	MEN1
11	64852727	64879630	EHD1
11	64894532	64917135	ATG2A
11	64924671	64933844	PPP2R5B
11	65014113	65021855	ARL2
11	65027408	65039792	SNX15
11	65084222	65088114	ZFPL1
11	65096115	65111587	VPS51
11	65111854	65116053	TM7SF2
11	65116403	65117653	ZNHIT2
11	65120627	65122200	FAU
11	65122183	65125872	MRPL49
11	65127279	65134532	SYVN1
11	65181215	65211286	CAPN1
11	65314818	65321531	CDC42EP2
11	65333754	65351759	DPF2
11	65386570	65411360	FRMD8
11	65525077	65538566	SCYL1
11	65538559	65557959	LTBP3
11	65570459	65571734	SSSCA1
11	65572349	65573641	FAM89B
11	65576038	65592302	EHBP1L1
11	65597755	65613756	MAP3K11
11	65638107	65650715	SIPA1
11	65653596	65662832	RELA
11	65712002	65719181	KAT5
11	65717673	65720758	RNASEH2C
11	65773898	65780591	AP5B1
11	65833939	65853335	SNX32
11	65854814	65858099	CFL1
11	65866441	65872934	EFEMP2
11	65883740	65888418	FIBP
11	65890404	65891392	CCDC85B
11	65916812	65919031	C11orf68
11	65919257	65921435	DRAP1
11	65961689	65979030	SART1
11	65996545	66002166	EIF1AD
11	66002079	66003772	BANF1
11	66040765	66049180	GAL3ST3
11	66052345	66068745	SF3B2
11	66070353	66243280	PACS1
11	66257294	66266956	KLC2
11	66268585	66276238	RAB1B
11	66278201	66283597	CNIH2
11	66284580	66288985	YIF1A
11	66291902	66295653	TMEM151A
11	66332071	66336402	RIN1
11	66345372	66347545	B4GAT1
11	66362521	66372476	SLC29A2
11	66435075	66438848	MRPL11
11	66466327	66476167	PELI3
11	66480013	66509251	DPP3
11	66510648	66532037	BBS1
11	66539264	66546003	ZDHHC24
11	66546395	66563193	ACTN3
11	66563464	66568486	CTSF
11	66593219	66605855	CCS
11	66616582	66626668	RBM14
11	66638617	66665965	RBM4
11	66664994	66677921	RBM4B
11	66685249	66721399	SPTBN2
11	66848526	66958376	PC
11	66857405	66860195	LRFN4
11	67022719	67048757	SYT12
11	67119269	67255055	KDM2A
11	67289291	67302332	ANKRD13D
11	67303448	67311887	SSH3
11	67398181	67401782	PPP1CA
11	67403913	67409754	TBC1D10C
11	67415678	67424601	CARNS1
11	67428464	67435169	RPS6KB2
11	67438047	67443821	CORO1B
11	67464348	67469192	TMEM134
11	67483029	67490993	AIP
11	67491768	67505372	PITPNM1
11	67583595	67586577	GSTP1
11	67606852	67612458	NDUFV1
11	67627938	67629911	NUDT8
11	67642555	67650659	ACY3
11	67991100	68004043	UNC93B1
11	68008547	68027939	ALDH3B1
11	68030617	68036593	NDUFS8
11	68038995	68050819	TCIRG1
11	68052859	68121177	CHKA
11	68460718	68614677	PPP6R3
11	68684475	68690987	GAL
11	68754620	68841931	CPT1A
11	68891278	68903810	MRPL21
11	68903851	68939731	IGHMBP2
11	69004394	69013382	MRGPRF
11	70203163	70206473	FADD
11	70270700	70384501	PPFIA1
11	70398506	70436408	CTTN
11	70467856	71224796	SHANK2
11	71434411	71448431	DHCR7
11	71453171	71501352	NADSYN1
11	71928722	71996315	RNF121
11	72002864	72080693	NUMA1
11	72097292	72103224	LAMTOR1
11	72216775	72221762	FOLR2
11	72224838	72238353	INPPL1
11	72292426	72434474	CLPB
11	72576140	72674207	PDE2A
11	72685069	72752389	ARAP1
11	72754729	72793705	STARD10
11	72836745	73141877	FCHSD2
11	73308618	73367780	ARHGEF17
11	73400478	73598189	FAM168A
11	73646178	73661602	PLEKHB1
11	73675638	73760635	RAB6A
11	73787872	73864370	MRPL48
11	73872668	73876845	COA4
11	73876699	73927362	PAAF1
11	74171063	74253510	PPME1
11	74330312	74398161	PGM2L1
11	74491878	74493703	LIPT2
11	74592530	74640766	POLD3
11	74748868	74836730	RNF169
11	74949247	74977043	SPCS2
11	74988905	75006492	NEU3
11	75150987	75204580	SLCO2B1
11	75240905	75242198	TPBGL
11	75260122	75351607	ARRB1
11	75399491	75422301	RPS3
11	75434640	75525554	GDPD5
11	75562056	75572083	SERPINH1
11	75586918	75668369	MAP6
11	75815167	76141413	UVRAG
11	76657524	76670747	LRRC32
11	77066945	77123870	CAPN5
11	77128264	77214696	MYO7A
11	77322015	77474063	PAK1
11	77589635	77609377	AQP11
11	77616151	77637714	CLNS1A
11	77666229	77820714	RSF1
11	77821162	77872315	AAMDC
11	77878720	77994643	INTS4
11	78068347	78079744	NDUFC2
11	78100942	78139588	ALG8
11	78171244	78188629	KCTD21
11	78188812	78213813	USP35
11	78215290	78417720	GAB2
11	78435961	78574864	NARS2
11	78653283	79440651	TENM4
11	82824367	82900402	PRCP
11	82973133	83071923	RAB30
11	83157095	83184894	PCF11
11	83259093	83286172	CCDC90B
11	83455013	85627270	DLG2
11	85628573	85636229	TMEM126B
11	85647919	85656501	TMEM126A
11	85694221	85811159	SYTL2
11	85957171	86069881	PICALM
11	86441108	86672636	ME3
11	86791059	86952903	PRSS23
11	87037844	87321333	TMEM135
11	88293592	88337672	CTSC
11	88504576	89063678	GRM5
11	90134650	90191747	NAALAD2
11	90200430	90222954	CHORDC1
11	92352096	92891113	FAT3
11	93144171	93197832	SLC36A4
11	93741594	93761688	C11orf54
11	93784239	93812064	MED17
11	94128928	94180869	PANX1
11	94493987	94498532	ANKRD49
11	94768342	94870795	AMOTL1
11	94962622	94973612	CWC15
11	95089810	95129579	ENDOD1
11	95165513	95232541	SESN3
11	95832880	95923954	MTMR2
11	96352765	96389919	CCDC82
11	99020976	100356220	CNTN5
11	100687676	100988801	ARHGAP42
11	102110461	102229940	YAP1
11	102347182	102378183	BIRC2
11	102396325	102452623	TMEM123
11	103050684	103091872	DCUN1D5
11	103109431	103479253	DYNC2H1
11	105025510	105035113	CASP1
11	105041326	105045297	CARD16
11	105610073	105979739	GRIA4
11	106051098	106077738	KBTBD3
11	106077565	106096907	AASDHPPT
11	106674012	107018055	GUCY1A2
11	107326346	107457816	CWF19L2
11	107502727	107565632	ALKBH8
11	107591091	107665197	ELMOD1
11	107928475	107962372	RAB39A
11	108008682	108104384	CUL5
11	108121531	108147390	ACAT1
11	108222832	108365508	ATM
11	108472106	108498366	KDELC2
11	108665025	108940423	DDX10
11	109422120	109424227	C11orf87
11	110093361	110165737	ZC3H12C
11	110174880	110296712	RDX
11	110429937	110462468	FDX1
11	110577035	110713189	ARHGAP20
11	111540508	111560458	LAYN
11	111602391	111724129	SIK2
11	111726908	111766361	PPP2R1B
11	111782195	111871482	ALG9
11	111908620	111913213	CRYAB
11	111912736	111913895	HSPB2
11	111927144	112019036	DIXDC1
11	112024814	112062535	DLAT
11	112084811	112086768	TIMM8B
11	112086824	112094970	SDHD
