CHROM	GeneStart	GeneEnd	GeneName
10	21513478	21526368	SKIDA1
10	21524675	21743630	MLLT10
10	21756537	22003769	DNAJC1
10	22252072	22254589	AL158211.5
10	22257786	22258548	AL158211.1
10	22315974	22320308	COMMD3
10	22316388	22329542	COMMD3-BMI1
10	22321211	22331484	BMI1
10	22345445	22454224	SPAG6
10	22534849	22714555	PIP4K2A
10	22928024	23038523	ARMC3
10	23095506	23122013	MSRB2
10	23201916	23344845	C10orf67
10	23439458	23442390	OTUD1
10	23694746	24547848	KIAA1217
10	24583609	24723668	ARHGAP21
10	24848607	24952604	PRTFDC1
10	24981979	25062279	ENKUR
10	25016658	25026664	THNSL1
10	25158072	25176276	GPR158-AS1
10	25175062	25602226	GPR158
10	26216307	26304558	GAD2
10	26438203	26567803	APBB1IP
10	26697659	26746798	PDSS1
10	26746593	26861087	ABI1
10	26931206	26944418	FAM238C
10	26991914	27100498	ANKRD26
10	27110112	27155266	YME1L1
10	27154824	27186924	MASTL
10	27195214	27242130	ACBD5
10	27246350	27259455	LRRC37A6P
10	27504174	27542237	RAB18
10	27672875	27746060	MKX
10	27812164	27999048	ARMC4
10	28050993	28334486	MPP7
10	28522652	28532743	WAC-AS1
10	28532493	28623112	WAC
10	28677342	28682939	BAMBI
10	29409402	29487745	SVIL-AS1
10	29457338	29736781	SVIL
10	30012800	30115494	JCAD
10	30302826	30306066	AL353796.1
10	30309801	30374448	MTPAP
10	30433937	30461833	MAP3K8
10	30820207	31031937	ZNF438
10	31206278	31320447	ZEB1-AS1
10	31318495	31529814	ZEB1
10	31805404	31928876	ARHGAP12
10	32009010	32056431	KIF5B
10	32267751	32378798	EPC1
10	32446140	32882874	CCDC7
10	32887255	32889311	AL365203.3
10	32900319	33005792	ITGB1
10	33177492	33336262	NRP1
10	34109560	34815325	PARD3
10	35008551	35090642	CUL2
10	35126791	35212958	CREM
10	35247025	35572669	CCNY
10	35314552	35336401	AL117336.3
10	35604485	35608153	AL121749.1
10	35638249	35642278	FZD8
10	36521721	36524234	NAMPTP1
10	37776526	37858106	ZNF248
10	37949572	37976633	ZNF25
10	38010650	38065088	ZNF33A
10	38094334	38150293	ZNF37A
10	38094368	38360098	AL117339.5
10	38137337	38144399	AL117339.4
10	38356380	38378505	HSD17B7P2
10	38403189	38452153	AL133216.2
10	42331866	42367974	BX322639.1
10	42475543	42495336	LINC00839
10	42513510	42552822	ZNF37BP
10	42574185	42638568	ZNF33B
10	42782801	42834937	BMS1
10	43077027	43130351	RET
10	43136824	43138334	AC010864.1
10	43138486	43185308	CSGALNACT2
10	43194535	43266919	RASGEF1A
10	43385617	43409166	HNRNPF
10	43420738	43422100	AL450326.1
10	43436841	43483179	ZNF487
10	43523256	43525217	AL450326.2
10	43556344	43574618	ZNF239
10	43606407	43617903	ZNF485
10	43643859	43648856	ZNF32
10	44282926	44293709	AL137026.1
10	44370165	44386493	CXCL12
10	44811024	44959689	TMEM72-AS1
10	44959407	44995891	RASSF4
10	44970981	44978810	C10orf10
10	44997698	45000888	C10orf25
10	45000475	45005326	ZNF22
10	45374176	45446119	ALOX5
10	45454585	45594906	MARCH8
10	45615501	45672780	ZFAND4
10	45727200	45792961	WASHC2C
10	45825594	45853875	AGAP4
10	45854093	45972154	PARGP1
10	45972449	46003734	TIMM23
10	46005088	46030714	NCOA4
10	46578217	46594173	SYT15
10	46582782	46598145	AL356056.2
10	46786674	46811989	BMS1P1
10	46870858	46894562	FRMPD2B
10	46911396	47002488	PTPN20
10	47300386	47313547	GDF10
10	47365496	47384273	ZNF488
10	47501854	47523638	AGAP9
10	47517816	47553514	AL591684.2
10	47750864	47763592	FO681492.1
10	48009873	48031640	AGAP12P
10	48050282	48060016	BMS1P7
10	48153088	48274870	FRMPD2
10	48306639	48439360	MAPK8
10	48443836	48445820	AC016397.2
10	48446034	48656265	ARHGAP22
10	48684876	48982956	WDFY4
10	49014245	49115509	VSTM4
10	49154725	49188585	C10orf128
10	49364181	49396016	DRGX
10	49455368	49539538	ERCC6
10	49734643	49762379	OGDHL
10	49818279	49970203	PARG
10	49942033	49974850	TIMM23B
10	49982190	50010499	AGAP6
10	50021182	50067803	FAM21EP
10	50067888	50133506	WASHC2A
10	50182778	50248610	ASAH2
10	50305586	50625163	SGMS1
10	50624951	50641451	SGMS1-AS1
10	50739318	50816495	ASAH2B
10	50991358	52298350	PRKG1
10	51695487	51699591	CSTF2T
10	52314296	52318042	DKK1
10	53802771	55627942	PCDH15
10	56357228	56361275	ZWINT
10	58191517	58267934	IPMK
10	58269058	58289586	CISD1
10	58334975	58370753	UBE2D1
10	58385022	58399221	TFAM
10	58513140	58831437	BICC1
10	58999626	59001543	LINC00844
10	59176590	59247774	PHYHIPL
10	59246129	59363181	FAM13C
10	59650761	59736002	SLC16A9
10	59788763	59906656	CCDC6
10	60026298	60733490	ANK3
10	60778331	60794852	CDK1
10	60869438	61001440	RHOBTB1
10	61406643	61453450	TMEM26
10	61662961	61766766	C10orf107
10	61901300	62096944	ARID5B
10	62183035	62268707	RTKN2
10	62374192	62672011	ZNF365
10	62804857	62808483	ADO
10	62811996	62919900	EGR2
10	63133247	63155031	NRBF2
10	63167221	63521850	JMJD1C
10	63521363	63625123	REEP3
10	65912518	67696169	CTNNA3
10	66926006	67099830	LRRTM3
10	67796665	67838166	DNAJC12
10	67884669	67918390	SIRT1
10	67921899	68075348	HERC4
10	67960702	67961464	RPS3AP38
10	68230624	68232103	ATOH7
10	68282660	68333049	PBLD
10	68331174	68343191	HNRNPH3
10	68341107	68407294	RUFY2
10	68414064	68472121	DNA2
10	68477999	68527474	SLC25A16
10	68560656	68694482	TET1
10	68698500	68700794	AL513534.1
10	68721012	68792377	CCAR1
10	68827541	68895432	STOX1
10	68901278	68946847	DDX50
10	68956128	68985073	DDX21
10	68988721	69043544	KIF1BP
10	69088106	69104811	SRGN
10	69123512	69172861	VPS26A
10	69180232	69209099	SUPV3L1
10	69220303	69267559	HKDC1
10	69269984	69401882	HK1
10	69403903	69416867	TACR2
10	69451473	69507669	TSPAN15
10	69630251	69633599	C10orf35
10	69801931	69964275	COL13A1
10	69994626	70007836	AC024601.1
10	70052796	70112280	H2AFY2
10	70098223	70132934	AIFM2
10	70137981	70146676	TYSND1
10	70147289	70170523	SAR1A
10	70202830	70233911	PPA1
10	70247329	70283676	NPFFR1
10	70298970	70382650	LRRC20
10	70404379	70428618	EIF4EBP2
10	70478821	70568449	PALD1
10	70597348	70602775	PRF1
10	70672803	70762441	ADAMTS14
10	70815961	70881173	SGPL1
10	70882280	70888784	PCBD1
10	71212570	71302864	UNC5B
10	71319258	71363385	SLC29A3
10	71364243	71366374	AL359183.1
10	71396934	71815947	CDH23
10	71711702	71737824	C10orf105
10	71747559	71773498	VSIR
10	71816298	71851375	PSAP
10	71964365	72013564	CHST3
10	72059035	72089032	SPOCK2
10	72096032	72217134	ASCC1
10	72216000	72235860	ANAPC16
10	72273920	72276036	DDIT4
10	72332830	72355230	DNAJB12
10	72367327	72626191	MICU1
10	72692131	72887694	MCU
10	73007217	73096974	P4HA1
10	73110375	73131828	NUDT13
10	73124573	73125532	AC016394.1
10	73130155	73169055	ECD
10	73168166	73244504	FAM149B1
10	73183362	73248862	DNAJC9
10	73248843	73252693	MRPS16
10	73253759	73358859	CFAP70
10	73375101	73414076	ANXA7
10	73423579	73433561	MSS51
10	73436428	73496024	PPP3CB
10	73495525	73520070	PPP3CB-AS1
10	73497538	73625953	USP54
10	73631654	73641757	MYOZ1
10	73674285	73698159	AGAP5
10	73674295	73730466	AC022400.3
10	73699151	73730487	BMS1P4
10	73731824	73733638	DUSP8P5
10	73742995	73744230	AC022400.7
10	73744384	73772161	SEC24C
10	73769264	73772862	AC022400.8
10	73772291	73780251	FUT11
10	73782047	73783652	CHCHD1
10	73785582	73801797	ZSWIM8
10	73796514	73811651	AC022400.6
10	73801911	73811798	NDST2
10	73812501	73874591	CAMK2G
10	73909177	73917497	PLAU
10	73995193	74121363	VCL
10	74120255	74151063	AP3M1
10	74151185	74709303	ADK
10	74825582	75032622	KAT6B
10	75099586	75182123	SAMD8
10	75210154	75231448	VDAC2
10	75233969	75236030	COMTD1
10	75397830	75401906	ZNF503
10	75401519	75408982	ZNF503-AS2
10	75431453	76560167	LRMDA
10	76869601	77638369	KCNMA1
10	77790791	77926526	DLG5
10	77969251	78029545	POLR3A
10	78033760	78056812	RPS24
10	78179185	78551355	LINC00595
10	78943328	79067895	ZMIZ1-AS1
10	79069035	79316528	ZMIZ1
10	79347469	79355337	PPIF
10	79382325	79445627	ZCCHC24
10	79663088	79826594	NUTM2B-AS1
10	79681973	79684094	AL132656.4
10	79703227	79714681	NUTM2B
10	79825902	79827602	AL135925.1
10	79904898	79951029	AL512662.2
10	79937740	79982614	SFTPD
10	79968213	79973213	SFTPD-AS1
10	80046860	80078912	TMEM254-AS1
10	80078646	80092557	TMEM254
10	80131682	80145359	PLAC9
10	80150889	80205572	ANXA11
10	80344745	80368073	DYDC2
10	80407829	80437115	FAM213A
10	80454166	80533123	TSPAN14
10	81875314	82987179	NRG3
10	84139440	84153245	GHITM
10	84194635	84219621	CDHR1
10	84245053	84259960	RGR
10	84328586	84518521	CCSER2
10	85526880	85531115	AL731532.1
10	85555484	85557436	AL731532.2
10	85599555	86366493	GRID1
10	86435256	86521815	WAPL
10	86654557	86666848	OPN4
10	86668449	86736068	LDB3
10	86749754	86756298	AC067750.1
10	86756601	86932838	BMPR1A
10	86935540	86969481	MMRN2
10	86958618	86963260	SNCG
10	86965345	86971311	ADIRF-AS1
10	86968192	86983934	ADIRF
10	86970741	87010126	AGAP11
10	87050486	87094866	GLUD1
10	87094161	87191468	FAM35A
10	87203875	87342612	NUTM2A-AS1
10	87225448	87236908	NUTM2A
10	87342736	87357882	LINC00863
10	87357668	87370695	NUTM2D
10	87504875	87553460	MINPP1
10	87659613	87747705	PAPSS2
10	87751512	87841343	ATAD1
10	87859161	87863437	KLLN
10	87863113	87971930	PTEN
10	88273864	88584530	RNLS
10	88879734	88975153	STAMBPL1
10	88935074	88991339	ACTA2
10	88990582	89015785	FAS
10	89205629	89207314	CH25H
10	89213569	89414557	LIPA
10	89283694	89309276	IFIT2
10	89327894	89340971	IFIT3
10	89392546	89406486	IFIT1
10	89414586	89421001	IFIT5
10	89579497	89645572	PANK1
10	89701610	89774939	KIF20B
10	89829510	89840861	LINC00865
10	90740823	90857698	HTR7
10	90871716	90908553	RPP30
10	91152605	91153349	NUDT9P1
10	91163012	91284331	PCGF5
10	91409280	91514829	HECTD2
10	91628442	91633054	PPP1R3C
10	91798312	91865276	TNKS2
10	91906589	91909483	FGFBP3
10	91923769	92030325	BTAF1
10	92046692	92291087	CPEB3
10	92291163	92353964	MARCH5
10	92451684	92574076	IDE
10	92593286	92655395	KIF11
10	92689951	92695646	HHEX
10	92834713	93059493	EXOC6
10	93073475	93077890	CYP26A1
10	93306429	93482317	MYOF
10	93566665	93604480	FFAR4
10	93591687	93601744	RBP4
10	93667883	93702572	FRA10AC1
10	93757809	93806272	LGI1
10	93762453	93771991	AL157396.1
10	93893973	93956062	SLC35G1
10	94030812	94332823	PLCE1
10	94333226	94362959	NOC3L
10	94402504	94535930	TBC1D12
10	94501434	94613905	HELLS
10	95036772	95069497	CYP2C8
10	95237572	95291024	PDLIM1
10	95311771	95561414	SORBS1
10	95605929	95656706	ALDH18A1
10	95663396	95694143	TCTN3
10	95711779	95869695	ENTPD1
10	95753206	96090238	ENTPD1-AS1
10	95907603	96032684	CC2D2B
10	96043394	96060870	CCNJ
10	96129715	96205288	ZNF518A
10	96191702	96271587	BLNK
10	96343216	96359365	OPALIN
10	96364606	96513918	TLL2
10	96518109	96587452	TM9SF3
10	96593312	96720514	PIK3AP1
10	96832282	96995959	LCOR
10	96998038	97185920	SLIT1
10	97153045	97292637	ARHGAP19-SLIT1
10	97222173	97292673	ARHGAP19
10	97319267	97321915	FRAT1
10	97332497	97334709	FRAT2
10	97356358	97426076	RRP12
10	97426160	97433441	PGAM1
10	97436142	97446017	EXOSC1
10	97446131	97457370	ZDHHC16
10	97458324	97498794	MMS19
10	97498868	97571209	UBTD1
10	97572499	97583884	ANKRD2
10	97584323	97612802	HOGA1
10	97614553	97633500	MORN4
10	97640686	97676434	PI4K2A
10	97677424	97687323	AVPI1
10	97713173	97718152	MARVELD1
10	97737121	97760907	ZFYVE27
10	97766751	97771952	SFRP5
10	97850239	97871580	GOLGA7B
10	97865000	98030828	CRTAC1
10	98134624	98244897	R3HCC1L
10	98247690	98268250	LOXL4
10	98383565	98415184	PYROXD2
10	98416198	98446947	HPS1
10	98457077	99235862	HPSE2
10	99329099	99394330	CNNM1
10	99396870	99430624	GOT1
10	99610522	99620609	SLC25A28
10	99659506	99706240	ENTPD7
10	99702558	99756134	CUTC
10	99711844	99732100	COX15
10	99875577	100009919	DNMBP
10	100150094	100188334	ERLIN1
10	100188298	100229619	CHUK
10	100232298	100267680	CWF19L1
10	100273280	100286712	BLOC1S2
10	100288154	100330486	PKD2L1
10	100347124	100364834	SCD
10	100373513	100454043	OLMALINC
10	100486642	100519864	SEC31B
10	100505628	100529881	AL133352.1
10	100523740	100530000	NDUFB8
10	100529072	100559998	HIF1AN
10	100912569	100965136	SLF2
10	100969458	100987515	MRPL43
10	100969518	100985871	SEMA4G
10	100987367	100994401	TWNK
10	100996618	101007836	LZTS2
10	101007683	101031157	PDZD7
10	101031234	101041244	SFXN3
10	101061841	101068131	KAZALD1
10	101354033	101557321	BTRC
10	101570560	101609668	DPCD
10	101578882	101588270	POLL
10	101610664	101695295	FBXW4
10	101781325	101783413	NPM3
10	101784443	101818465	MGEA5
10	101825974	101843920	KCNIP2
10	101845599	102056193	C10orf76
10	102065390	102068038	HPS6
10	102107560	102120453	LDB1
10	102132994	102150331	PPRC1
10	102152176	102163871	NOLC1
10	102245532	102382899	GBF1
10	102394110	102402529	NFKB2
10	102402617	102421539	PSD
10	102419189	102423136	FBXL15
10	102423245	102432661	CUEDC2
10	102449817	102461106	RPARP-AS1
10	102461395	102477045	MFSD13A
10	102461881	102502711	ACTR1A
10	102503987	102633535	SUFU
10	102642792	102644140	AL391121.1
10	102644496	102658407	TRIM8
10	102673731	102714407	ARL3
10	102714538	102743492	SFXN2
10	102743970	102816267	WBP1L
10	102854223	102864961	BORCS7
10	102869516	102901899	AS3MT
10	102918293	103090221	CNNM2
10	103088017	103193306	NT5C2
10	103277163	103290351	INA
10	103302796	103351134	PCGF6
10	103367967	103389065	TAF5
10	103389041	103396466	USMG5
10	103396648	103446292	PDCD11
10	103446786	103452402	CALHM2
10	103453387	103458888	CALHM1
10	103493979	103592552	NEURL1
10	103594027	103855543	SH3PXD2A
10	103608619	103610050	AL121929.2
10	103877374	103879761	AL133355.1
10	103882542	103918205	STN1
10	103967201	104029233	SLK
10	104122058	104126385	SFR1
10	104129888	104232362	CFAP43
10	104235356	104267459	GSTO1
10	104268873	104304945	GSTO2
10	104309698	104338404	ITPRIP
10	104351591	104353575	CFAP58-AS1
10	104353764	104455090	CFAP58
10	104641101	105265235	SORCS3
10	106573663	107164534	SORCS1
10	109864766	109923553	XPNPEP1
10	109940104	110008381	ADD3-AS1
10	109996368	110135565	ADD3
10	110207605	110287365	MXI1
10	110290730	110304951	SMNDC1
10	110497838	110511544	DUSP5
10	110567691	110604636	SMC3
10	110644397	110839469	RBM20
10	110871795	110900006	PDCD4
10	110898730	110919274	BBIP1
10	110910596	110912244	AL158163.1
10	110919547	111013667	SHOC2
10	111077163	111080907	ADRA2A
10	112149864	112215377	GPAM
10	112374018	112428380	ACSL5
10	112424428	112446917	ZDHHC6
10	112446998	112818744	VTI1A
10	112823490	112827726	AL158212.3
10	112831169	112832454	AL158212.4
10	112950250	113167678	TCF7L2
10	113550837	113589602	HABP2
10	113588716	113664127	NRAP
10	113679162	113730907	CASP7
10	113834725	113854383	DCLRE1A
10	113854661	113917194	NHLRC2
10	114044056	114046908	ADRB1
10	114120862	114174220	CCDC186
10	114179270	114232304	TDRD1
10	114239330	114291513	VWA2
10	114294824	114404756	AFAP1L2
10	114431113	114685003	ABLIM1
10	114764788	114779903	AL137025.1
10	114821744	114899832	FAM160B1
10	114938193	114977676	TRUB1
10	115093365	115948992	ATRNL1
10	116056925	116273467	GFRA1
10	116663696	116670264	C10orf82
10	116671192	116849741	HSPA12A
10	116828761	116850205	AC023283.1
10	116849512	116911788	ENO4
10	116881482	117126586	SHTN1
10	117128521	117138301	VAX1
10	117267116	117268668	AL391988.1
10	117277274	117375467	PDZD8
10	117473215	117545068	EMX2OS
10	117542444	117549546	EMX2
10	118004916	118046603	RAB11FIP2
10	118046279	118210153	CASC2
10	118241564	118267710	AL354863.1
10	118297930	118342328	FAM204A
10	118589989	118595699	PRLHR
10	118674167	118755249	CACUL1
10	119029716	119033732	NANOS1
10	119033670	119080823	EIF3A
10	119104086	119137984	FAM45A
10	119140767	119165667	SFXN4
10	119167703	119178833	PRDX3
10	119207589	119459742	GRK5
10	119499828	119542708	RGS10
10	119571802	119597029	TIAL1
10	119651370	119677819	BAG3
10	119726097	119829278	INPP5F
10	119829404	119892556	MCMBP
10	119892711	119944658	SEC23IP
10	120456954	120589855	PLPP4
10	120597949	120600124	LINC01561
10	120761812	120851345	WDR11-AS1
10	120851175	120909524	WDR11
10	121478334	121598458	FGFR2
10	121740421	121928801	ATE1
10	121928312	121951965	ATE1-AS1
10	121957088	121975217	NSMCE4A
10	121989174	122254545	TACC2
10	122374696	122442602	PLEKHA1
10	122461525	122514908	HTRA1
10	122832149	122850793	CUZD1
10	122849078	122879641	FAM24B
10	122930903	122954403	C10orf88
10	122954381	122997513	PSTK
10	122990806	123008817	IKZF5
10	123008979	123058311	ACADSB
10	123154277	123170467	BUB3
10	123666355	123694607	GPR26
10	123706207	123940267	CPXM2
10	124004304	124004828	AL683842.1
10	124007666	124093607	CHST15
10	124397303	124418976	OAT
10	124445239	124450184	NKX1-2
10	124461834	124617888	LHPP
10	124617080	124791727	AC068896.1
10	124619292	124744269	FAM53B
10	124748149	124791870	EEF1AKMT2
10	124801785	124836670	ABRAXAS2
10	124917143	124942881	AL731577.2
10	124942123	124988189	ZRANB1
10	124984317	125161170	CTBP2
10	124996064	125001491	AL731571.1
10	125700436	125719566	FLJ37035
10	125719515	125764143	EDRF1
10	125784980	125823248	UROS
10	125823546	125853695	BCCIP
10	125836337	125896436	DHX32
10	125896539	126009592	FANK1
10	126012381	126388455	ADAM12
10	126424997	126670446	C10orf90
10	126905409	127452517	DOCK1
10	127135426	127196158	FAM196A
10	127907061	128085855	PTPRE
10	129467184	129768007	MGMT
10	130063900	130110817	LINC00959
10	130136399	130184521	GLRX3
10	131092391	131311721	TCERG1L
10	131772398	131790199	LINC01164
10	131900644	131959834	PPP2R2D
10	131966455	131982013	BNIP3
10	132104671	132184809	JAKMIP3
10	132186900	132205776	DPYSL4
10	132207492	132331847	STK32C
10	132332154	132379918	LRRC27
10	132397168	132417863	PWWP2B
10	132537820	132783480	INPP5A
10	132783179	132786052	NKX6-2
10	132808392	132942823	CFAP46
10	132943967	132965289	LINC01166
10	133070929	133131675	ADGRA1
10	133083073	133088491	ADGRA1-AS1
10	133160447	133226412	KNDC1
10	133237404	133241929	VENTX
10	133262403	133276868	ADAM8
10	133278630	133312337	TUBGCP2
10	133308475	133313162	ZNF511
10	133324072	133336935	CALY
10	133355154	133358035	FUOM
10	133362480	133373689	ECHS1
10	133379234	133391694	PAOX
10	133394094	133421307	MTG1
10	133420666	133424572	SPRN
10	133453928	133523558	SCART1
10	133520406	133561220	CYP2E1
10	133553901	133569835	SYCE1
10	133640789	133642894	AGGF1P2
11	127204	139612	LINC01001
11	167784	207428	BET1L
11	207511	215113	RIC8A
11	215458	236931	SIRT3
11	236546	252984	PSMD13
11	289135	296107	PGGHG
11	307631	315272	IFITM2
11	313506	315272	IFITM1
11	318640	325631	AC136475.1
11	319669	327537	IFITM3
11	369796	382116	B4GALNT4
11	392614	404908	PKP3
11	405716	417455	SIGIRR
11	448268	491399	PTDSS2
11	494512	507300	RNH1
11	532242	537287	HRAS
11	537527	554916	LRRC56
11	560404	564021	RASSF7
11	565660	568457	MIR210HG
11	576486	612222	PHRF1
11	612553	615999	IRF7
11	644233	706715	DEAF1
11	694438	727727	EPS8L2
11	695428	705028	TMEM80
11	747329	765024	TALDO1
11	767220	777488	GATD1
11	777578	784297	AP006621.3
11	779617	780755	AP006621.5
11	787104	790123	CEND1
11	790475	798333	SLC25A22
11	797511	799190	PANO1
11	799179	809753	PIDD1
11	809647	812880	RPLP2
11	818902	825573	PNPLA2
11	826144	831991	CRACR2B
11	832843	839831	CD151
11	837356	842545	POLR2L
11	842808	867116	TSPAN4
11	856880	859795	AP006623.1
11	867860	915058	CHID1
11	924894	1012245	AP2A2
11	1274371	1309654	TOLLIP
11	1309769	1310707	TOLLIP-AS1
11	1389899	1462689	BRSK2
11	1469457	1501247	MOB2
11	1554044	1571920	DUSP8
11	1571353	1599184	KRTAP5-AS1
11	1732410	1750591	IFITM10
11	1734821	1763954	AC068580.4
11	1752752	1764573	CTSD
11	1852970	1892267	LSP1
11	1947278	1984522	MRPL23
11	1995163	2001470	H19
11	2129112	2141238	IGF2
11	2131395	2161209	INS-IGF2
11	2376177	2397419	CD81
11	2400488	2403878	TSSC4
11	2444684	2849109	KCNQ1
11	2608328	2699994	KCNQ1OT1
11	2883213	2885881	CDKN1C
11	2899721	2925246	SLC22A18
11	2928273	2929455	PHLDA2
11	2944431	2992377	NAP1L4
11	3000922	3057613	CARS
11	3087116	3166739	OSBPL5
11	3339261	3379222	ZNF195
11	3671083	3797792	NUP98
11	3797724	3826371	PGAP2
11	3826978	3840983	RHOG
11	3854527	4093210	STIM1
11	4094707	4138876	RRM1
11	4384897	4393696	TRIM21
11	4598672	4608259	TRIM68
11	5225464	5229395	HBB
11	5619764	5644398	TRIM34
11	5663557	5938619	TRIM5
11	5689689	5737089	TRIM22
11	6201901	6203253	AC022762.2
11	6211335	6234711	FAM160A2
11	6234765	6244429	CNGA4
11	6259736	6272127	CCKBR
11	6318946	6320647	CAVIN3
11	6390431	6394998	SMPD1
11	6395124	6419414	APBB1
11	6448613	6474459	TRIM3
11	6474683	6481479	ARFIP2
11	6481447	6484679	TIMM10B
11	6497260	6593758	DNHD1
11	6595075	6603620	RRP8
11	6603708	6610874	ILK
11	6606296	6612667	TAF10
11	6612763	6619461	TPP1
11	6621323	6655854	DCHS1
11	6680782	6683401	MRPL17
11	6713536	6746439	GVINP1
11	6926404	7001004	ZNF215
11	6999318	7020368	ZNF214
11	7238778	7469042	SYT9
11	7485388	7511377	OLFML1
11	7513298	7657127	PPFIBP2
11	7665100	7677222	CYB5R2
11	7970251	8001862	EIF3F
11	8019244	8106112	TUB
11	8106093	8169055	RIC3
11	8224304	8268716	LMO1
11	8391868	8594289	STK33
11	8612037	8671866	TRIM66
11	8682411	8714759	RPL27A
11	8693351	8910951	ST5
11	8911139	8920084	AKIP1
11	8947294	8965011	TMEM9B
11	8964675	8977527	TMEM9B-AS1
11	8980576	9004049	NRIP3
11	9020391	9138114	SCUBE2
11	9138825	9265390	DENND5A
11	9280654	9314780	TMEM41B
11	9384622	9448126	IPO7
11	9459556	9460702	AC132192.2
11	9460319	9528524	ZNF143
11	9573681	9593457	WEE1
11	9664077	9752991	SWAP70
11	9758292	9811319	SBF2-AS1
11	9778667	10294207	SBF2
11	10304680	10307397	ADM
11	10308313	10507579	AMPD3
11	10511678	10541230	RNF141
11	10556966	10611689	LYVE1
11	10573091	10693988	MRVI1
11	10750987	10779743	CTR9
11	10797050	10809110	EIF4G2
11	10812074	10858796	ZBED5
11	10858259	10906802	ZBED5-AS1
11	11270876	11622005	GALNT18
11	11841423	11959323	USP47
11	11963106	12009769	DKK3
11	12094008	12263789	MICAL2
11	12377185	12530801	PARVA
11	12674591	12944483	TEAD1
11	13009577	13012106	RASSF10
11	13276652	13387266	ARNTL
11	13388001	13463297	BTBD10
11	13668670	13732346	FAR1
11	13962689	14267884	SPON1
11	14277926	14364506	RRAS2
11	14443440	14500027	COPB1
11	14504874	14643635	PSMA1
11	14643723	14872044	PDE3B
11	14877440	14892252	CYP2R1
11	15966449	16739591	SOX6
11	16613132	16756881	C11orf58
11	16777317	17014443	PLEKHA7
11	17013998	17053024	OR7E14P
11	17074389	17077787	RPS13
11	17077730	17207983	PIK3C2A
11	17208153	17349974	NUCB2
11	17351726	17377341	NCR3LG1
11	17380649	17383531	AC124798.1
11	17385859	17389331	KCNJ11
11	17392885	17476845	ABCC8
11	17493895	17544416	USH1C
11	17734774	17856804	KCNC1
11	17788048	18013162	SERGEF
11	18069935	18106091	SAAL1
11	18278668	18322198	HPS5
11	18322295	18367044	GTF2H1
11	18394388	18408425	LDHA
11	18468336	18527232	TSG101
11	18529609	18588747	UEVLD
11	18606401	18634791	SPTY2D1
11	18693122	18704785	TMEM86A
11	18704305	18726230	IGSF22
11	18727928	18792721	PTPN5
11	19117099	19176422	ZDHHC13
11	19350724	20121598	NAV2
11	19710934	19712619	AC009549.1
11	20363685	20383783	HTATIP2
11	20387530	20509294	PRMT3
11	20669551	21575681	NELL1
11	22193176	22283357	ANO5
11	22338097	22379503	SLC17A6
11	22622519	22626787	FANCF
11	22625642	22813055	GAS2
11	22813799	22830299	SVIP
11	24496970	25082631	LUZP2
11	26309599	26663288	ANO3
11	26994184	26996121	FIBIN
11	27040725	27127809	BBOX1
11	27330827	27363868	CCDC34
11	27365961	27472775	LGR4
11	27494576	27506773	LIN7C
11	27506838	27698174	BDNF-AS
11	27654893	27722058	BDNF
11	28108248	28527041	METTL15
11	29980113	29982392	LINC01616
11	30009741	30017023	KCNA4
11	30323051	30338227	ARL14EP
11	30384493	30586872	MPPED2
11	30830369	31369810	DCDC1
11	31369840	31431849	DNAJC24
11	31432401	31509645	IMMP1L
11	31509700	31790328	ELP4
11	31784779	31818062	PAX6
11	31812391	32105755	RCN1
11	32583798	32606262	EIF3M
11	32829943	32858123	PRRG4
11	32893178	32993316	QSER1
11	33015864	33033582	DEPDC7
11	33039417	33105943	TCP11L1
11	33076149	33079454	LINC00294
11	33077188	33162371	CSTF3
11	33256672	33357023	HIPK3
11	33542072	33674102	KIAA1549L
11	33698261	33736445	CD59
11	33740939	33774543	FBXO3
11	33858576	33892289	LMO2
11	34051683	34101156	CAPRIN1
11	34105602	34147670	NAT10
11	34150988	34358008	ABTB2
11	34438925	34472062	CAT
11	34621093	34661057	EHF
11	34853094	34916499	APIP
11	34915829	35020591	PDHX
11	35138870	35232402	CD44
11	35251206	35420063	SLC1A2
11	35431823	35530300	PAMR1
11	35618419	35620868	FJX1
11	35662805	35818007	TRIM44
11	35943981	36232136	LDLRAD3
11	36269284	36289449	COMMD9
11	36296288	36465204	PRR5L
11	36487027	36510272	TRAF6
11	36510709	36593156	RAG1
11	36594493	36659290	C11orf74
11	40107244	40112599	AC080100.1
11	40114203	41459773	LRRC4C
11	43311963	43344529	API5
11	43358932	43494933	TTC17
11	43578889	43840030	AC068205.2
11	43680558	43856617	HSD17B12
11	43880811	43920266	ALKBH3
11	43925342	43944338	C11orf96
11	44065925	44084222	ACCS
11	44095549	44245429	EXT2
11	44564427	44620363	CD82
11	44726465	44932421	TSPAN18
11	44885903	44951306	TP53I11
11	45095806	45235110	PRDM11
11	45240301	45286319	SYT13
11	45355371	45366121	AC103736.1
11	45489689	45542474	AC103855.2
11	45648877	45665622	CHST1
11	45771432	45772358	DKFZp779M0652
11	45804072	45813015	SLC35C1
11	45847118	45883248	CRY2
11	45885651	45906465	MAPK8IP1
11	45909669	45918812	PEX16
11	45929323	46121178	PHF21A
11	46277661	46321422	CREB3L1
11	46332905	46380554	DGKZ
